idCollect,accx,accy,accz,rmsx,rmsy,rmsz,temp,data,Gateway_idGateway,Place_idPlace,status
17244,0.741455078125,1.03857421875,0.577392578125,0.202880859375,0.2679443359375,0.989501953125,41.28,2019-06-15 23:16:00,1,1,0
17245,0.6474609375,1.29541015625,0.4560546875,0.164306640625,0.3524169921875,0.9619140625,41.29470588235294,2019-06-15 23:16:59,1,1,0
17246,0.96630859375,0.94677734375,0.513671875,0.2518310546875,0.2620849609375,0.975341796875,41.268235294117645,2019-06-15 23:17:59,1,1,0
17247,0.641845703125,0.970947265625,0.519287109375,0.2020263671875,0.26025390625,1.04248046875,41.309411764705885,2019-06-15 23:18:58,1,1,0
17248,0.72265625,1.07080078125,0.566162109375,0.1773681640625,0.26025390625,0.9571533203125,41.29470588235294,2019-06-15 23:20:58,1,1,0
17249,0.625,0.64697265625,0.369140625,0.1925048828125,0.18798828125,1.017822265625,41.29470588235294,2019-06-15 23:22:01,1,1,0
17250,0.725830078125,0.84619140625,0.3779296875,0.197265625,0.2763671875,1.000244140625,41.288823529411765,2019-06-15 23:22:58,1,1,0
17251,0.630615234375,1.153076171875,0.4794921875,0.177734375,0.2921142578125,0.97216796875,41.30352941176471,2019-06-15 23:23:58,1,1,0
17252,0.718017578125,1.220703125,0.59521484375,0.156005859375,0.2410888671875,0.95068359375,41.321176470588235,2019-06-15 23:24:59,1,1,0
17253,0.91796875,1.141357421875,0.4912109375,0.1890869140625,0.265869140625,0.982177734375,41.309411764705885,2019-06-15 23:25:58,1,1,0
17254,0.884033203125,1.143798828125,0.542724609375,0.2154541015625,0.3656005859375,0.9761962890625,41.353529411764704,2019-06-15 23:26:58,1,1,0
17255,0.810546875,1.256591796875,0.43359375,0.1822509765625,0.3380126953125,0.988037109375,41.38588235294118,2019-06-15 23:27:59,1,1,0
17256,0.62744140625,0.86083984375,0.444580078125,0.263916015625,0.2225341796875,1.0450439453125,41.40352941176471,2019-06-15 23:28:58,1,1,0
17257,0.58447265625,0.671630859375,0.322998046875,0.140625,0.2073974609375,1.026611328125,41.447647058823534,2019-06-15 23:31:00,1,1,0
17258,0.63720703125,1.098876953125,0.584228515625,0.1707763671875,0.289306640625,0.95361328125,41.494705882352946,2019-06-15 23:31:59,1,1,0
17259,0.603515625,0.93017578125,0.381591796875,0.165771484375,0.2535400390625,1.035400390625,41.50058823529412,2019-06-15 23:32:58,1,1,0
17260,0.727294921875,0.936767578125,0.47705078125,0.20263671875,0.259765625,0.9912109375,41.50941176470588,2019-06-15 23:33:59,1,1,0
17261,0.717529296875,1.1201171875,0.575439453125,0.1796875,0.282958984375,0.9805908203125,41.47705882352941,2019-06-15 23:35:00,1,1,0
17262,0.65625,1.158447265625,0.510498046875,0.176025390625,0.32421875,0.994873046875,41.474117647058826,2019-06-15 23:36:00,1,1,0
17263,0.70166015625,1.28857421875,0.454345703125,0.192138671875,0.3226318359375,1.0191650390625,41.45058823529412,2019-06-15 23:36:58,1,1,0
17264,0.865966796875,1.02783203125,0.39013671875,0.26416015625,0.2882080078125,1.034912109375,41.400588235294116,2019-06-15 23:37:58,1,1,0
17265,0.571044921875,0.971435546875,0.403076171875,0.1583251953125,0.2838134765625,0.9609375,41.388823529411766,2019-06-15 23:38:58,1,1,0
17266,0.65576171875,1.13818359375,0.619384765625,0.176025390625,0.2755126953125,1.0009765625,41.406470588235294,2019-06-15 23:40:02,1,1,0
17267,0.6796875,0.77880859375,0.439208984375,0.1734619140625,0.255859375,0.969970703125,41.368235294117646,2019-06-15 23:40:59,1,1,0
17268,0.650390625,0.948974609375,0.520751953125,0.173828125,0.24560546875,0.965576171875,41.353529411764704,2019-06-15 23:42:59,1,1,0
17269,0.516845703125,1.012939453125,0.59765625,0.1561279296875,0.3004150390625,1.0352783203125,41.309411764705885,2019-06-15 23:44:02,1,1,0
17270,0.66845703125,1.09228515625,0.271240234375,0.182373046875,0.2857666015625,0.9974365234375,41.30352941176471,2019-06-15 23:44:59,1,1,0
